id,language_id,en,ru,accent,level,frequency_rank,rarity,register,ipa_uk,ipa_us,example,example_ru
1364,1,milk,молоко,both,A2,3534,редкое,разговорная,/milk/,/milk/,This is a milk.,Это молоко.
1365,1,literature,литература,both,A2,1757,не редкое,официальная,/literature/,/literature/,This is a literature.,Это литература.
1366,1,organism,организм,both,A2,15000,очень редкое,официальная,/organism/,/organism/,This is a organism.,Это организм.
1367,1,fold,фолд,both,A2,6351,редкое,разговорная,/fold/,/fold/,This is a fold.,Это фолд.
1368,1,equation,уравнение,both,A2,5040,редкое,официальная,/equation/,/equation/,This is a equation.,Это уравнение.
1369,1,male,мужчина,both,A2,1206,не редкое,разговорная,/male/,/male/,This is a male.,Это мужчина.
1370,1,shadow,тень,both,A2,4458,редкое,разговорная,/shadow/,/shadow/,This is a shadow.,Это тень.
1371,1,easy,легко,both,A2,620,не редкое,разговорная,/easy/,/easy/,It is easy.,Это легко.
1372,1,fear,страх,both,A2,2801,не редкое,разговорная,/fear/,/fear/,This is a fear.,Это страх.
1373,1,forest,лес,both,A2,1867,не редкое,разговорная,/forest/,/forest/,This is a forest.,Это лес.
1374,1,verse,стих,both,A2,7562,редкое,разговорная,/verse/,/verse/,This is a verse.,Это стих.
1375,1,just,просто,both,A2,109,не редкое,разговорная,/just/,/just/,This is a just.,Это просто.
1376,1,absence,отсутствие,both,A2,4593,редкое,официальная,/absence/,/absence/,This is a absence.,Это отсутствие.
1377,1,tertiary,высшее,both,A2,15000,очень редкое,официальная,/tertiary/,/tertiary/,It is tertiary.,Это высшее.
1378,1,according,по,both,A2,1104,не редкое,разговорная,/according/,/according/,I according every day.,Я по каждый день.
1379,1,feast,праздник,both,A2,15000,очень редкое,разговорная,/feast/,/feast/,This is a feast.,Это праздник.
1380,1,freight,организация,both,A2,6931,редкое,разговорная,/freight/,/freight/,This is a freight.,Это организация.
1381,1,department,отдел,both,A2,376,не редкое,официальная,/department/,/department/,This is a department.,Это отдел.
1382,1,outline,контур,both,A2,5378,редкое,разговорная,/outline/,/outline/,This is a outline.,Это контур.
1383,1,artifice,искусственность,both,A2,15000,очень редкое,разговорная,/artifice/,/artifice/,This is a artifice.,Это искусственность.
1384,1,captain,капитан,both,A2,4044,редкое,разговорная,/captain/,/captain/,This is a captain.,Это капитан.
1385,1,resistance,сопротивление,both,A2,3622,редкое,официальная,/resistance/,/resistance/,This is a resistance.,Это сопротивление.
1386,1,chase,Чейз,both,A2,5688,редкое,разговорная,/chase/,/chase/,This is a chase.,Это Чейз.
1387,1,diamond,алмаз,both,A2,2033,не редкое,разговорная,/diamond/,/diamond/,This is a diamond.,Это алмаз.
1388,1,forming,формирование,both,A2,7415,редкое,разговорная,/forming/,/forming/,I forming every day.,Я формирование каждый день.
1389,1,student,студент,both,A2,541,не редкое,разговорная,/student/,/student/,This is a student.,Это студент.
1390,1,slow,медленно,both,A2,2876,не редкое,разговорная,/slow/,/slow/,This is a slow.,Это медленно.
1391,1,given,учитывая,both,A2,621,не редкое,разговорная,/given/,/given/,I given every day.,Я учитывая каждый день.
1392,1,trespass,преступление,both,A2,15000,очень редкое,разговорная,/trespass/,/trespass/,This is a trespass.,Это преступление.
1393,1,merchant,купец,both,A2,2135,не редкое,разговорная,/merchant/,/merchant/,This is a merchant.,Это купец.
1394,1,primitive,примитивный,both,A2,15000,очень редкое,официальная,/primitive/,/primitive/,It is primitive.,Это примитивный.
1395,1,defend,защищать,both,A2,7641,редкое,разговорная,/defend/,/defend/,This is a defend.,Это защищать.
1396,1,sexual,сексуальные,both,A2,2366,не редкое,официальная,/sexual/,/sexual/,It is sexual.,Это сексуальные.
1397,1,amorphous,аморфные,both,A2,15000,очень редкое,официальная,/amorphous/,/amorphous/,It is amorphous.,Это аморфные.
1398,1,appropriate,уместно,both,A2,1148,не редкое,разговорная,/appropriate/,/appropriate/,This is a appropriate.,Это уместно.
1399,1,temple,храм,both,A2,4292,редкое,разговорная,/temple/,/temple/,This is a temple.,Это храм.
1400,1,invest,Инвест,both,A2,6119,редкое,разговорная,/invest/,/invest/,This is a invest.,Это Инвест.
1401,1,civil,гражданское,both,A2,1658,не редкое,разговорная,/civil/,/civil/,This is a civil.,Это гражданское.
1402,1,development,развитие,both,A2,222,не редкое,официальная,/development/,/development/,This is a development.,Это развитие.
1403,1,lateral,латеральный,both,A2,15000,очень редкое,официальная,/lateral/,/lateral/,It is lateral.,Это латеральный.
1404,1,print,печать,both,A2,426,не редкое,разговорная,/print/,/print/,This is a print.,Это печать.
1405,1,outer,внешний,both,A2,5584,редкое,разговорная,/outer/,/outer/,This is a outer.,Это внешний.
1406,1,adjective,прилагательное,both,A2,15000,очень редкое,официальная,/adjective/,/adjective/,It is adjective.,Это прилагательное.
1407,1,cord,шнур,both,A2,5557,редкое,разговорная,/cord/,/cord/,This is a cord.,Это шнур.
1408,1,blade,лезвие,both,A2,5494,редкое,разговорная,/blade/,/blade/,This is a blade.,Это лезвие.
1409,1,darkness,тьма,both,A2,6586,редкое,официальная,/darkness/,/darkness/,This is a darkness.,Это тьма.
1410,1,retreat,отступление,both,A2,8106,очень редкое,разговорная,/retreat/,/retreat/,This is a retreat.,Это отступление.
1411,1,challenge,вызов,both,A2,2166,не редкое,разговорная,/challenge/,/challenge/,This is a challenge.,Это вызов.
1412,1,shot,выстрел,both,A2,1953,не редкое,разговорная,/shot/,/shot/,This is a shot.,Это выстрел.
1413,1,silence,тишина,both,A2,6567,редкое,официальная,/silence/,/silence/,This is a silence.,Это тишина.
1414,1,alkaloid,алкалоид,both,A2,15000,очень редкое,разговорная,/alkaloid/,/alkaloid/,This is a alkaloid.,Это алкалоид.
1415,1,fail,не,both,A2,2615,не редкое,разговорная,/fail/,/fail/,This is a fail.,Это не.
1416,1,roman,роман,both,A2,4035,редкое,разговорная,/roman/,/roman/,This is a roman.,Это роман.
